87,-8
44,42
-31,84
-38,-65
109,72
56,37
39,66
45,64
12,-46
23,-101
26,103
-41,84
36,-138
45,69
54,32
100,88
44,-5
63,-1
20,-10
-16,3
8,-74
82,52
-131,-74
82,58
-25,-29
-27,17
97,17
-20,123
96,111
48,98
84,86
-62,-27
34,-52
-53,17
28,144
13,-45
-20,78
100,104
-24,124
23,-94
24,37
21,-70
56,71
-127,-50
19,20
-10,-53
-67,-40
-67,-60
26,110
51,-18
24,-127
-17,72
3,138
46,-85
-55,-4
-29,29
-10,-42
87,5
31,130
66,89
104,84
39,24
31,114
-51,5
30,105
21,-73
-42,21
-48,29
30,3
98,81
24,-125
20,-43
95,65
41,65
-54,-44
-35,-58
107,111
32,-92
80,49
-34,59
94,7
101,60
20,112
40,-62
-2,-13
-43,-2
-54,6
99,0
-27,-14
-39,-2
32,107
51,114
32,30
14,-52
30,24
-78,-70
-8,-62
-37,-47
39,121
31,-53
-32,-6
28,81
-65,7
82,29
40,3
-2,30
-30,7
14,-95
-23,-52
27,76
-34,23
94,62
-89,-18
38,10
-17,77
11,78
11,103
15,88
102,69
-99,-56
40,-90
-31,-44
34,-74
-25,60
-14,-52
21,24
28,-65
26,43
-52,9
94,119
77,106
37,-76
0,25
80,0
83,-4
1,27
18,13
-23,-54
83,74
8,101
75,17
96,83
56,106
-76,-4
27,41
9,5
103,90
-6,130
-85,-19
14,15
58,-18
-21,-13
45,90
30,-58
16,10
31,98
110,114
-32,97
101,82
-8,-7
103,115
88,18
-83,-72
5,-42
33,-84
57,90
-39,65
-83,-51
7,-77
87,90
-35,50
100,72
-46,44
76,61
-6,-40
35,-76
-64,-8
38,-11
-36,-13
-36,-2
47,-72
-14,-55
25,-89
-100,-26
89,11
-43,65
85,33
77,61
20,71
3,-65
-33,110
-51,-56
34,101
-35,4
-34,73
-53,-63
50,12
-77,-2
73,2
78,84
32,-102
51,-21
81,42
82,65
-12,78
59,47
35,-10
17,-73
-21,87
31,87
17,-83
-85,-51
88,4
-7,-23
21,-75
-68,-1
-3,-16
68,-24
20,21
52,81
29,105
-18,15
72,94
-77,-71
-9,9
-2,-49
-40,84
14,-46
66,125
30,-69
-20,72
52,41
28,-122
-44,41
-85,-77
29,118
-97,-80
74,-23
8,3
110,63
4,41
46,-62
37,8
-42,46
56,15
-112,-55
-70,-62
39,-28
50,118
34,103
47,-12
34,116
41,94
0,-55
93,131
-12,-64
26,-82
53,60
-51,-21
16,-49
23,90
39,129
-69,-51
9,-29
-100,-73
-71,-70
33,96
-32,-41
63,40
29,-89
45,78
86,100
-47,-14
5,133
-28,80
14,110
6,-80
115,107
39,125
87,140
57,34
25,-50
-11,65
-40,-10
91,18
35,-94
61,-1
68,105
-18,32
-118,-68
-66,-39
59,61
70,41
52,-1
-54,-22
8,82
6,4
-40,-60
14,-75
68,35
20,-129
57,5
-61,-30
33,-122
20,116
-29,109
35,-126
31,-9
-25,-34
-23,-9
-12,-74
35,28
66,102
20,96
-38,104
-111,-54
27,-25
22,-73
77,57
-35,-13
-81,-13
-16,-72
73,7
63,102
9,-70
70,118
81,35
82,114
11,3
47,-86
41,20
8,100
32,-58
-36,49
33,-53
53,86
102,113
-95,-40
25,47
40,19
25,-87
-99,-57
25,41
-8,-73
-44,11
12,-81
33,90
34,31
8,9
-35,101
-82,-33
-41,54
33,-11
-90,-40
100,4
8,13
105,84
-40,-41
29,-3
75,5
83,108
-17,49
28,123
109,66
77,36
-24,28
-27,71
70,9
100,78
23,-30
-14,75
31,25
51,-16
1,-75
-10,6
-34,-61
17,-14
76,92
-24,53
41,83
-50,-12
-47,30
61,124
-16,-59
-19,8
33,124
55,-2
11,-29
7,-80
-39,-31
61,118
33,-94
30,-140
82,11
93,27
-36,52
41,40
-83,-53
35,-85
55,15
60,125
18,-50
52,136
42,42
17,43
48,75
-121,-46
-103,-84
-38,-3
-34,109
-48,48
42,-103
16,-25
13,30
58,144
29,114
51,3
-44,-10
-39,2
83,73
-39,-33
-73,-14
80,79
-10,-51
90,39
9,-91
96,126
-17,-28
55,30
86,133
-40,52
-109,-55
-5,-44
50,-77
20,-25
-78,-5
83,101
79,88
-102,-82
74,-5
-2,-82
-22,68
98,106
19,77
28,-33
-47,-30
-31,78
67,58
22,101
-22,-23
-97,-73
66,131
76,37
80,6
87,121
74,25
28,140
16,101
23,21
13,88
-29,-62
84,37
111,106
-6,-10
-29,2
-62,-48
-59,-19
-37,-14
-37,-6
-40,13
-32,-55
37,76
102,121
48,63
58,50
15,99
-40,32
36,75
1,-81
66,83
-4,33
67,44
59,-28
-96,-50
51,55
41,37
94,89
77,9
-78,-7
17,112
-85,-45
40,-80
-3,0
73,8
43,42
-54,-62
-41,79
19,-126
84,90
44,72
43,-54
-121,-69
-37,-41
99,100
-17,129
-48,-5
41,-97
