-62,-48
31,-15
-64,-60
50,-122
-48,106
54,-45
56,-134
-10,54
-40,-99
-43,111
-98,-33
-73,-34
-112,-90
7,-141
-88,-110
-10,-77
-29,-114
-124,-101
-86,133
-17,-3
-16,-60
-1,-143
26,-35
-38,-39
-43,25
33,-76
-32,120
-6,77
12,-60
-72,148
-57,64
-104,-113
92,-110
37,-11
53,-10
-106,-145
125,-49
-67,-63
103,-129
-149,107
-89,94
-17,4
-19,77
-54,126
-88,70
-40,32
27,21
-15,-21
-125,148
-25,122
-123,72
-86,-88
32,1
-55,90
42,10
-50,-15
47,-86
5,-46
-84,-76
-36,-56
101,-38
-90,92
-60,80
-46,129
-5,55
6,28
-124,80
-85,120
46,-18
-59,80
-11,16
-72,-78
-23,-16
-73,121
-46,7
43,-25
-33,-17
-34,107
28,-120
-67,92
24,-115
4,-56
-27,98
-32,109
44,-53
-54,148
-24,109
81,-70
10,44
-64,-36
46,-11
87,-46
47,-91
55,-32
-12,-133
37,44
36,-125
32,-61
57,-61
-10,-58
-115,136
-91,-57
-50,104
-70,-60
-97,136
-48,118
88,-47
64,-64
-95,-60
-35,53
40,-2
50,-35
-13,-97
-120,148
-138,-96
4,-96
-91,68
60,-90
-92,-22
10,-39
4,55
-47,11
-59,-37
81,-116
-109,77
17,-39
56,-49
-23,38
-87,-48
-89,-36
-19,-76
-11,2
3,-74
126,-49
-78,-29
48,-98
-14,-43
-99,-140
50,-23
-88,131
-13,-10
-46,131
-46,117
-82,-143
5,21
84,-90
-20,117
20,-37
-74,-111
12,-89
28,-126
-104,-91
-95,-100
-28,-130
51,-54
28,51
-8,-93
-13,62
4,-6
-68,146
40,-118
-43,149
-20,62
-72,-79
-149,118
-23,-66
-40,-84
107,-140
19,-24
-37,-45
95,-130
77,-131
-5,-92
-57,122
31,-146
-58,97
-84,138
-11,-109
-27,55
-59,-84
-52,-108
-45,-142
50,-128
-48,73
-116,119
-105,-40
-105,141
17,-108
26,-43
-91,-76
65,-130
-25,53
20,-142
-16,-88
-4,-70
-23,119
-132,131
-77,-95
-66,-53
17,0
4,25
66,-69
-22,95
-25,103
-15,-59
-58,-88
71,-64
-72,-34
-59,-142
61,-25
9,-61
-145,150
-34,-14
-9,-72
73,-21
43,-74
-44,23
89,-140
-107,63
-92,-90
0,-119
62,-102
50,-90
111,-90
93,-96
-92,115
-15,-34
-23,74
-30,111
83,-93
91,-132
-45,150
-49,-8
19,21
-102,127
12,-86
-76,-87
-54,98
41,-79
113,-70
-105,85
117,-133
-10,-107
85,-131
-64,52
-33,-112
-97,-92
14,-83
-146,146
-52,81
-112,123
-77,-56
-60,44
-36,-23
-54,-61
-32,106
-67,-72
14,18
10,-121
32,21
-71,-33
-85,-143
-78,-44
58,-109
36,-46
-11,-137
-19,-127
-34,40
-50,-91
-85,141
8,16
41,-111
-58,-140
43,-147
45,36
-49,93
-48,-100
11,1
-53,50
80,-111
20,-20
-123,-102
-20,-39
31,-103
-106,68
-134,142
-96,111
63,-104
98,-44
51,-33
114,-138
95,-79
68,-69
-80,-117
-91,132
-97,-113
-51,-25
69,-87
59,-62
100,-93
-22,35
-42,-83
-28,121
61,11
-35,-105
52,-81
134,-65
29,-51
11,-4
-45,114
117,-134
131,-68
109,-51
-3,-8
-107,-101
43,-110
-36,91
7,-97
-11,-16
-88,-103
83,-96
-34,30
-79,-39
-4,27
-48,-134
63,-64
44,-4
28,-80
-16,-2
27,-89
-86,-100
-4,97
-29,-88
33,28
55,-38
48,-149
-69,147
39,-69
-25,115
-120,-42
-50,57
-146,148
-73,127
-42,-37
-107,143
-62,-108
-3,-16
-91,-98
-11,-114
-44,42
22,-65
-71,117
85,-146
72,-18
23,-24
-56,-23
32,-116
-33,-107
-76,-64
14,-129
-5,49
-57,69
-96,-61
88,-60
-21,-37
7,-45
-17,-107
27,41
-62,-125
71,-112
54,22
-98,-34
-26,-136
111,-47
2,13
-89,-74
-95,66
-30,81
-46,-11
29,-94
72,-71
-106,137
-85,-22
48,-78
28,-121
-48,-62
-67,-109
82,-128
70,-100
-91,-50
-68,-64
0,-10
-19,-75
-120,144
32,-102
-89,-101
-22,-79
-14,104
-97,-81
44,16
11,15
-21,123
39,10
-65,-65
66,-80
-8,-97
-23,51
25,-119
-6,20
-50,122
1,-141
-56,-22
-18,99
-130,-112
92,-106
17,-150
-114,101
18,42
-52,-8
-54,-85
131,-50
-13,-23
6,-33
-64,58
0,88
88,-85
41,-102
-51,-80
31,10
-89,-112
-45,52
15,-129
55,-75
28,-8
-137,-111
30,6
-39,-77
-95,-115
-90,-91
-41,4
-108,-85
-39,22
-3,-34
-19,-2
3,-50
43,-20
-130,137
-41,-137
-35,-23
-2,-65
-100,-113
-17,-65
-114,119
-105,115
-50,-22
-65,-99
-70,-112
-8,3
-58,-22
109,-87
-19,-22
-44,-129
114,-63
39,12
61,-106
-106,-83
-138,132
-22,-75
64,-123
-14,2
-55,-129
-110,126
-63,-52
-112,114
-2,-136
-37,89
-96,-92
-20,-2
-73,-22
-37,74
46,-108
78,-57
-45,126
23,41
-56,80
88,-136
78,-66
50,26
51,-116
36,23
105,-77
41,-20
83,-105
-140,135
-57,-83
57,-66
-70,-149
39,-35
37,-98
-24,4
72,-58
-26,-112
-35,51
-145,128
-105,-89
-12,-129
32,-64
67,-26
-79,101
-36,-109
-73,-92
60,-29
55,-2
13,-106
16,-103
-97,-93
78,-81
75,-148
-25,-84
-59,75
-107,81
-34,-130
-26,0
-54,12
15,-33
85,-132
58,-142
-16,-62
28,-56
-2,-39
124,-126
13,58
42,-43
92,-119
101,-62
114,-47
3,82
16,-47
125,-135
133,-54
66,-66
-6,105
-37,-3
18,-95
-65,-148
-19,87
-57,-99
-8,-41
37,-21
-104,84
-8,-124
-3,-118
-43,-43
9,63
115,-44
-46,-40
-59,61
-43,120
-21,44
-26,-8
29,1
-21,35
-143,-99
86,-135
63,9
8,-11
-41,-60
-70,-109
-23,-90
-39,99
11,-94
-60,89
-48,-28
-78,76
64,-18
-8,-98
-11,-37
-40,-14
62,-52
7,-138
-34,131
18,40
12,-98
57,-148
-71,-72
91,-82
39,-23
26,-67
-72,43
-38,-13
-94,-115
-118,-104
11,-91
103,-127
49,3
54,-10
-113,-149
-46,110
-100,120
59,-103
29,26
-31,78
20,-68
-51,105
22,-14
-45,-98
8,-86
-40,6
-33,-45
-16,68
112,-95
105,-85
112,-74
-87,-117
44,-21
29,-21
-72,-145
-23,0
-43,49
56,-74
15,-48
-63,-60
88,-40
-95,68
-21,-49
-93,-26
-63,-29
101,-46
93,-116
-72,-116
-110,-42
19,-5
114,-48
-17,114
-37,-13
-71,-74
-50,65
0,-118
-50,11
-41,100
-50,-31
-27,37
31,41
-15,-115
-99,-107
78,-111
-70,-45
63,-6
-16,79
68,-85
59,-58
-81,-143
-93,136
51,-29
1,40
-3,-24
-8,-12
-136,-95
19,22
84,-149
101,-78
0,74
-121,73
-20,-147
122,-43
11,-79
133,-55
-75,-82
-78,-39
-135,-101
-101,87
-90,93
40,-88
-61,-26
-42,-97
-67,147
-79,-90
-70,-53
89,-107
92,-43
-35,-17
-29,-83
-101,79
-104,127
-100,-33
-45,-66
-32,121
-30,-8
80,-150
-37,-76
-18,30
-50,-70
-19,55
-44,-133
119,-91
11,61
-64,115
76,-104
92,-92
58,-48
-52,56
6,-71
-57,49
-9,58
41,-24
-11,-144
-103,149
120,-87
-43,61
-107,141
-27,-79
-48,-132
-6,-64
-2,-43
-6,-31
-50,42
-95,-102
-29,53
-110,-101
2,-124
89,-122
-44,49
-88,-87
-88,-80
-35,-76
-64,134
-15,-76
-1,-123
-35,-27
-44,118
94,-79
-45,93
105,-87
117,-94
39,-125
-47,65
-34,95
-97,122
37,-140
109,-90
-100,146
38,29
60,-125
-47,47
40,-145
-73,53
13,6
-31,-7
-17,29
41,-71
-74,-29
76,-102
-38,75
-51,-44
119,-66
-96,-104
-20,72
-131,-97
-81,-25
-90,79
-45,-49
-47,73
-42,-134
-16,-124
-78,-48
-11,64
-81,128
-106,-37
-117,78
-65,59
-41,-94
95,-139
-27,63
38,-8
15,-138
103,-93
-29,-144
90,-91
-42,-141
13,51
-91,-87
-2,73
-73,-76
-67,34
38,-41
-62,92
89,-80
13,-72
-63,32
33,37
-27,-60
-92,-53
-74,143
41,17
-87,125
-60,85
105,-59
-88,-108
-15,-54
-27,-128
-99,-116
2,-63
-108,117
-36,-29
60,-149
-132,-111
61,-68
60,-5
-47,-137
18,46
-81,73
-3,-92
36,45
-43,-28
-9,93
90,-111
-44,-50
48,-29
-39,-121
-57,-16
-63,58
-21,54
-3,44
60,-79
-48,-67
-103,130
-31,-137
27,-132
-56,119
-41,133
-16,67
-70,106
-102,150
-92,-74
63,-83
47,13
-49,53
17,-109
-34,-128
34,-149
83,-59
-15,-11
-46,-56
125,-63
127,-135
108,-77
-95,105
-48,-77
86,-67
-29,-112
0,47
-18,-126
-2,-107
18,-42
-41,-32
-26,52
-25,92
-2,-90
-31,-133
46,-3
80,-105
-87,-74
2,-31
61,10
-86,-39
-60,50
-79,148
-79,96
17,-117
114,-54
-71,-70
60,3
49,20
44,-99
-37,-32
22,-101
-19,-125
-80,-147
16,-45
77,-86
113,-59
17,-138
-64,-50
-3,-133
102,-135
-64,-51
-37,56
-63,-28
-79,106
42,20
-20,80
102,-140
45,9
11,-33
-16,-105
-103,-87
-55,43
23,42
-129,-101
68,-24
-69,-73
132,-57
98,-134
-9,-136
24,33
-112,103
-73,82
-123,143
-33,100
-110,127
-54,-128
-3,19
61,-99
-55,111
23,-47
68,-10
-63,41
-15,24
71,-73
120,-66
-119,134
-47,-51
42,-142
-83,107
-70,113
13,34
-49,112
90,-140
-7,-100
-124,-110
1,-81
-65,118
25,-120
51,-5
-97,-54
-45,-8
48,2
-113,101
78,-84
17,43
-70,76
-25,-90
-53,-27
-79,114
30,-59
-110,99
-24,89
-35,-9
32,32
-42,-45
-97,83
-80,-42
85,-68
-39,76
-50,-20
-37,-147
38,-1
-50,1
-82,140
-66,-69
-43,130
105,-48
-30,-29
17,-144
-25,98
-60,140
10,-115
110,-73
-41,9
-22,-28
42,-99
-42,58
20,-21
56,-110
9,-145
-67,-120
-25,-32
-14,-15
-13,-136
101,-132
-51,-118
-107,-95
116,-137
-114,78
-74,-34
-10,111
-24,-106
-83,101
66,-142
123,-90
35,-53
-54,129
14,-2
12,-102
-75,-98
-33,47
-36,-136
9,-124
-73,122
-76,-61
122,-59
-4,-116
-52,61
92,-139
-38,-96
-98,150
-17,106
-107,-85
58,-51
-36,83
111,-86
92,-99
-77,-48
-88,-117
-115,-100
-82,-99
-65,84
11,-141
97,-96
-38,-119
-38,49
-43,81
-28,31
102,-70
86,-53
95,-136
55,-31
-23,58
-81,-53
34,-126
-104,-30
-72,-40
-59,126
29,-76
-100,-87
78,-72
-12,-140
38,-3
-42,-105
-65,142
34,-26
19,31
34,-147
-104,121
127,-64
-8,-137
22,31
121,-66
40,-85
-1,39
115,-89
-52,148
-84,-107
-79,117
-57,-47
-117,96
-83,70
32,-68
-64,46
32,-110
-105,80
38,-71
60,-127
23,-22
-25,56
-96,107
73,-148
-15,-4
-123,-106
74,-133
69,-47
-88,-77
5,-12
128,-46
-81,145
-48,9
12,28
-80,-95
-21,124
-96,119
31,16
-24,-75
-98,-109
-53,115
-111,-42
55,-60
-110,-97
-48,-23
33,-27
-38,11
-49,-82
35,13
-67,-82
-3,-53
60,-15
-65,55
-85,-74
-110,147
-26,-74
-16,-54
-79,72
119,-49
-113,81
-68,57
